legacy_field,caseid,source_row,historical_value,approved_value
btp03.olt2demo,930081,81,0.294444441795349,0.2944444417953491
btp03.olt2demo,930082,82,0.516666650772095,0.5166666507720947
btp03.olt2demo,930083,83,0.550000011920929,0.7166666984558105
btp03.olt2demo,930084,84,0.588888883590698,0.6722222566604614
btp03.olt2demo,930085,85,0.122222229838371,0.12222222983837128
btp03.olt2demo,930086,86,0.655555546283722,0.8222222328186035
btp03.olt2demo,930087,87,NA,NA
btp03.olt2demo,930088,88,0.411111116409302,0.41111111640930176
btp03.olt2demo,930089,89,0.416666656732559,0.4166666567325592
btp03.olt2demo,930090,90,0.416666656732559,0.4166666567325592
btp03.olt2demo,930091,91,0.550000011920929,0.550000011920929
btp03.olt2demo,930092,92,0.594444453716278,0.6777777671813965
btp03.olt2demo,930093,93,0.633333325386047,0.6333333253860474
btp03.olt2demo,930094,94,0.699999988079071,0.8666666746139526
btp03.olt2demo,930095,95,0.461111128330231,0.5444444417953491
btp03.olt2demo,930096,96,0.272222220897675,0.27222222089767456
btp03.olt2demo,930097,97,0.655555546283722,0.8222222328186035
btp03.olt2demo,930098,98,0.594444453716278,0.7611110806465149
btp03.olt2demo,930099,99,0.611111104488373,0.7777777910232544
btp03.olt2demo,930100,100,0.638888895511627,0.8055555820465088
btp03.olt2demo,930101,101,0.388888895511627,0.4722222089767456
btp03.olt2demo,930102,102,0.12222221493721,0.12222221493721008
btp03.olt2demo,930103,103,0.666666686534882,0.8333333134651184
btp03.olt2demo,930104,104,0.561111092567444,0.7277777791023254
btp03.olt2demo,930105,105,0.422222226858139,0.42222222685813904
btp03.olt2demo,930106,106,0.50555557012558,0.6722221970558167
btp03.olt2demo,930107,107,0.388888895511627,0.3888888955116272
btp03.olt2demo,930108,108,0.716666638851166,0.8833333253860474
btp03.olt2demo,930109,109,0.705555558204651,0.8722221851348877
btp03.olt2demo,930110,110,0.727777779102325,0.894444465637207
btp03.olt2demo,930111,111,0.722222208976746,0.8888888955116272
btp03.olt2demo,930112,112,0.494444459676743,0.5777778029441833
btp03.olt2demo,930113,113,0.694444417953491,0.8611111044883728
btp03.olt2demo,930114,114,0.427777796983719,0.42777779698371887
btp03.olt2demo,930115,115,0.588888883590698,0.7555555701255798
btp03.olt2demo,930116,116,0.605555534362793,0.7722222208976746
btp03.olt2demo,930117,117,0.761111080646515,0.9277777671813965
btp03.olt2demo,930118,118,0.344444453716278,0.3444444537162781
btp03.olt2demo,930119,119,0.388888895511627,0.3888888955116272
btp03.olt2demo,930120,120,0.361111134290695,0.3611111342906952
btp03.olt2demo,930121,121,0.655555546283722,0.8222222328186035
btp03.olt2demo,930122,122,0.588888883590698,0.6722221970558167
btp03.olt2demo,930123,123,0.438888877630234,0.43888887763023376
btp03.olt2demo,930124,124,0.666666686534882,0.8333333134651184
btp03.olt2demo,930125,125,0.300000011920929,0.30000001192092896
btp03.olt2demo,930126,126,0.533333361148834,0.699999988079071
btp03.olt2demo,930127,127,0.74444442987442,0.9111111164093018
btp03.olt2demo,930128,128,0.555555582046509,0.7222222089767456
btp03.olt2demo,930129,129,0.627777814865112,0.7944444417953491
btp03.olt2demo,930130,130,0.338888883590698,0.42222222685813904
btp03.olt2demo,930131,131,0.716666638851166,0.7166666388511658
btp03.olt2demo,930132,132,0.727777779102325,0.894444465637207
btp03.olt2demo,930133,133,0.688888907432556,0.855555534362793
btp03.olt2demo,930134,134,0.227777779102325,0.22777777910232544
