WEIGHT_CONTROL	WEIGHT_DELEGATE	POST	GROUP	CONDITION	Q1	Q2A	Q2B	Q2C	Q2D	Q2E	Q2F	Q2G	Q2H	Q2I	Q3A	Q3B	Q3C	Q3D	Q3E	Q3F	Q3G	Q3H	Q4A	Q4B	Q4C	Q4D	Q4E	Q4F	Q4G	Q4H	Q4I	Q4J	Q5A	Q5B	Q5C	Q5D	Q5E	Q5F	Q5G	Q5H	Q5I	Q5J	Q6A	Q6B	Q6C	Q6D	Q6E	Q6F	Q6G	Q6H	Q6I	Q6J	D1	D2D	D2R	D2I	LIBCONV	Q9_1	Q9_2	PK1	PK1TIME	PK2	PK2TIME	PK3	PK3TIME	PK4	PK4TIME	PK5	PK5TIME	PK6	PK6TIME	PK7	PK7TIME	T2Q1	T2Q2A	T2Q2B	T2Q2C	T2Q2D	T2Q2E	T2Q2F	T2Q2G	T2Q2H	T2Q2I	T2Q3A	T2Q3B	T2Q3C	T2Q3D	T2Q3E	T2Q3F	T2Q3G	T2Q3H	T2Q4A	T2Q4B	T2Q4C	T2Q4D	T2Q4E	T2Q4F	T2Q4G	T2Q4H	T2Q4I	T2Q4J	T2Q5A	T2Q5B	T2Q5C	T2Q5D	T2Q5E	T2Q5F	T2Q5G	T2Q5H	T2Q5I	T2Q5J	T2Q6A	T2Q6B	T2Q6C	T2Q6D	T2Q6E	T2Q6F	T2Q6G	T2Q6H	T2Q6I	T2Q6J	T2D1	T2D2D	T2D2R	T2D2I	T2LIBCONV	T2Q9_1	T2Q9_2	T2PK1	T2PK1TIME	T2PK2	T2PK2TIME	T2PK3	T2PK3TIME	T2PK4	T2PK4TIME	T2PK6	T2PK6TIME	T2PK5	T2PK5TIME	T2PK7	T2PK7TIME	PARTYID3	T2PARTYID3	GENDER	AGE	AGE4	RACETHNICITY	EDUC4
" "	" "	0	" "	1	5	4	5	6	5	6	7	4	5	6	5	5	5	5	5	5	5	5	5	5	4	6	7	6	5	4	5	6	5	5	6	4	6	5	5	5	6	4	4	5	5	6	4	5	5	6	4	6	1	"1"	" "	" "	2	96	10	3	5	3	1	77	3	77	1	4	1	77	1	77	1	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	40	2	4	3
" "	" "	0	" "	0	98	10	10	0	3	7	10	10	10	5	0	0	0	0	10	10	10	2	5	1	9	8	5	4	4	0	0	0	10	0	0	0	8	5	5	0	10	10	0	10	10	10	10	0	1	8	10	10	2	" "	"1"	" "	6	0	98	2	12	1	11	2	21	4	22	4	30	3	30	2	28	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	57	3	1	4
"0.418719553"	" "	1	" "	0	3	0	10	8	8	8	3	10	10	0	10	10	10	10	0	0	0	5	8	9	0	10	77	0	10	5	77	5	0	0	8	8	10	10	10	10	10	10	7	3	8	8	5	10	10	5	0	10	1	"1"	" "	" "	1	52	0	2	5	1	3	77	11	77	11	4	10	77	9	2	32	"2"	"0"	"10"	"10"	"7"	"7"	"77"	"7"	"10"	"0"	"10"	"10"	"7"	"9"	"0"	"0"	"0"	"77"	"10"	"10"	"0"	"8"	"77"	"0"	"10"	"5"	"5"	"3"	"0"	"0"	"7"	"7"	"10"	"7"	"10"	"5"	"10"	"10"	"7"	"2"	"10"	"8"	"6"	"10"	"10"	"5"	"0"	"7"	"1"	"1"	" "	" "	"2"	"40"	"0"	"2"	"4"	"1"	"3"	"2"	"10"	"77"	"10"	"77"	"9"	"4"	"9"	"2"	"12"	1	"1"	1	35	2	1	4
" "	" "	0	" "	1	5	1	9	10	10	5	10	7	8	5	77	77	5	5	10	10	77	5	5	8	5	7	10	10	10	10	10	5	8	10	5	5	10	10	10	10	5	5	77	5	10	77	77	5	10	10	5	5	3	" "	" "	"1"	4	76	54	77	5	77	64	77	5	77	7	77	17	77	16	1	7	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	28	1	2	3
"0.618599556"	" "	1	" "	0	10	9	7	2	2	2	77	2	8	10	77	77	77	77	77	77	77	77	1	4	7	4	77	4	3	4	77	0	10	5	77	77	5	5	6	3	77	2	77	6	4	77	4	0	6	1	4	1	3	" "	" "	"3"	4	16	61	2	4	2	2	77	5	77	5	4	11	77	3	77	4	"6"	"9"	"1"	"77"	"77"	"3"	"77"	"6"	"7"	"7"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"0"	"4"	"8"	"4"	"4"	"6"	"1"	"1"	"1"	"3"	"9"	"5"	"2"	"2"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"2"	"77"	"3"	"4"	"3"	"3"	" "	" "	"3"	"5"	"15"	"70"	"2"	"5"	"1"	"1"	"77"	"3"	"77"	"2"	"77"	"2"	"1"	"4"	"77"	"3"	3	"3"	1	32	2	1	3
"1.498325753"	" "	1	" "	0	5	7	8	3	8	3	7	7	9	5	10	9	5	7	7	4	77	8	1	77	0	7	8	2	9	7	9	77	8	77	77	77	7	7	8	77	77	9	77	5	5	8	8	2	5	8	8	3	2	" "	"2"	" "	6	41	59	2	11	1	5	77	7	77	16	4	18	77	27	4	25	"5"	"8"	"8"	"2"	"5"	"5"	"8"	"3"	"8"	"8"	"9"	"9"	"7"	"8"	"5"	"4"	"3"	"5"	"5"	"5"	"5"	"7"	"3"	"3"	"7"	"8"	"7"	"5"	"7"	"5"	"5"	"7"	"9"	"9"	"9"	"5"	"8"	"10"	"5"	"3"	"7"	"8"	"8"	"5"	"5"	"8"	"9"	"3"	"2"	" "	"2"	" "	"6"	"69"	"66"	"2"	"4"	"1"	"8"	"77"	"4"	"77"	"6"	"77"	"4"	"77"	"18"	"77"	"5"	2	"2"	1	57	3	1	2
" "	"0.2551742"	1	"2"	1	5	8	8	8	5	8	10	10	7	9	10	10	7	10	5	1	0	10	9	9	77	6	8	5	9	10	77	77	0	0	10	5	8	5	8	5	8	77	10	5	10	10	9	5	10	10	0	8	3	" "	" "	"2"	4	45	7	2	6	1	6	1	9	4	12	98	13	3	17	77	18	"8"	"9"	"7"	"10"	"5"	"8"	"10"	"8"	"8"	"3"	"8"	"10"	"6"	"8"	"8"	"1"	"2"	"1"	"8"	"7"	"5"	"7"	"8"	"10"	"10"	"7"	"5"	"77"	"0"	"1"	"4"	"6"	"10"	"5"	"5"	"5"	"10"	"6"	"3"	"4"	"5"	"10"	"10"	"10"	"10"	"10"	"1"	"10"	"1"	"2"	" "	" "	"4"	"65"	"20"	"2"	" "	"1"	" "	"1"	" "	"4"	" "	"3"	" "	"1"	" "	"4"	" "	3	"1"	1	54	3	2	4
" "	"1.482630334"	1	"5"	1	5	5	5	5	77	0	77	5	7	5	77	10	10	77	5	0	5	10	7	5	5	10	10	10	8	5	5	0	5	5	0	10	10	10	10	5	5	10	77	77	10	5	77	77	10	5	5	77	1	"2"	" "	" "	8	50	50	1	8	1	3	77	3	77	3	77	13	77	3	2	12	"6"	"1"	"10"	"9"	"7"	"7"	"2"	"8"	"8"	"6"	"5"	"5"	"5"	"6"	"5"	"1"	"77"	"1"	"7"	"7"	"4"	"8"	"5"	"5"	"1"	"1"	"0"	"0"	"5"	"8"	"4"	"7"	"10"	"10"	"10"	"7"	"9"	"10"	"9"	"5"	"3"	"7"	"3"	"77"	"9"	"3"	"0"	"77"	"1"	"2"	" "	" "	"3"	"777"	"49"	"1"	" "	"1"	" "	"2"	" "	"2"	" "	"3"	" "	"1"	" "	"4"	" "	1	"1"	2	46	3	1	3
" "	" "	0	" "	1	5	3	7	5	6	5	8	8	3	5	5	6	7	3	5	9	4	8	9	8	10	5	5	7	5	5	9	1	6	7	4	5	0	10	2	5	3	9	1	4	7	98	5	8	3	0	5	5	4	" "	" "	"2"	8	72	58	77	2	77	2	4	1	4	1	77	3	4	1	4	1	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	24	1	4	2
" "	"0.519031658"	1	"25"	1	8	7	6	2	6	5	6	2	5	5	9	7	9	5	6	0	3	3	5	2	5	2	6	4	4	4	3	0	5	4	6	7	8	4	5	3	8	5	5	4	6	10	6	5	4	5	5	6	2	" "	"2"	" "	5	39	80	2	1	1	1	4	9	77	9	1	17	3	15	2	19	"6"	"3"	"8"	"0"	"7"	"7"	"9"	"5"	"8"	"5"	"5"	"5"	"6"	"3"	"6"	"0"	"4"	"3"	"7"	"5"	"6"	"6"	"8"	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"5"	"7"	"10"	"7"	"3"	"1"	"6"	"7"	"8"	"3"	"9"	"10"	"10"	"10"	"4"	"4"	"5"	"3"	"2"	" "	"2"	" "	"4"	"60"	"60"	"77"	" "	"1"	" "	"1"	" "	"4"	" "	"2"	" "	"1"	" "	"2"	" "	2	"2"	1	52	3	1	4
" "	" "	0	" "	1	3	7	7	10	5	3	9	10	10	77	10	10	10	10	3	10	2	8	10	10	0	10	5	0	5	10	0	0	0	5	5	5	10	10	10	10	10	10	5	5	10	10	5	10	10	5	0	10	3	" "	" "	"1"	4	36	1	2	7	1	4	77	5	3	25	77	32	77	11	2	21	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	67	4	4	4
" "	" "	0	" "	1	6	2	5	4	5	7	8	3	5	1	77	77	5	5	7	98	77	77	77	3	77	8	8	8	7	8	77	77	77	5	77	77	7	77	77	7	5	7	77	2	8	77	77	8	7	77	3	77	1	"1"	" "	" "	8	50	23	1	18	77	146	77	11	77	12	77	9	77	7	77	10	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	45	3	1	2
" "	" "	0	" "	1	5	77	5	4	7	6	77	9	10	5	77	6	77	6	77	0	77	3	77	3	77	8	8	77	3	5	1	0	77	4	6	5	10	10	10	77	77	0	77	2	5	77	2	77	77	10	3	77	1	"2"	" "	" "	8	39	11	1	9	77	5	77	2	77	7	77	5	77	3	77	14	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	1	22	1	2	3
" "	" "	0	" "	1	6	7	7	10	5	4	6	10	10	5	5	77	1	77	2	6	6	3	10	5	5	0	4	0	0	4	4	6	4	5	0	0	0	1	2	0	2	0	10	2	1	5	5	77	0	0	0	5	1	"1"	" "	" "	6	98	34	2	7	2	8	1	8	4	17	4	18	3	16	77	11	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	69	4	2	3
" "	" "	0	" "	1	2	3	6	5	7	5	77	8	5	4	10	10	7	5	5	0	0	5	5	8	0	10	10	5	3	3	0	0	0	0	6	8	7	5	4	0	7	3	9	0	8	5	3	7	10	5	2	8	3	" "	" "	"1"	4	25	5	2	19	1	9	2	6	77	4	4	9	77	4	2	61	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	34	2	1	4
" "	"0.807110577"	1	"14"	1	3	3	7	10	8	6	0	10	10	7	10	10	10	10	77	0	1	8	2	0	10	0	10	3	10	10	10	0	0	0	10	10	10	10	10	10	10	2	10	77	7	7	6	10	10	10	0	10	4	" "	" "	"2"	1	27	1	2	7	1	4	1	36	77	54	4	20	4	6	2	10	"7"	"2"	"9"	"10"	"9"	"10"	"5"	"10"	"10"	"1"	"10"	"10"	"10"	"10"	"1"	"0"	"1"	"8"	"2"	"5"	"10"	"5"	"10"	"6"	"3"	"10"	"0"	"0"	"0"	"0"	"10"	"10"	"10"	"10"	"8"	"10"	"10"	"4"	"10"	"0"	"8"	"10"	"1"	"10"	"10"	"8"	"2"	"10"	"4"	" "	" "	"2"	"4"	"25"	"0"	"2"	" "	"1"	" "	"1"	" "	"77"	" "	"2"	" "	"4"	" "	"4"	" "	3	"3"	1	71	4	4	4
" "	" "	0	" "	1	5	4	10	6	5	5	2	9	10	2	10	10	10	8	2	0	0	5	8	5	0	5	6	0	2	0	0	0	5	0	6	7	10	0	0	0	10	10	10	5	10	10	8	10	10	10	10	10	3	" "	" "	"2"	4	17	8	2	35	98	10	1	15	4	9	4	17	77	27	2	17	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	78	4	1	3
" "	" "	0	" "	1	8	10	7	3	8	6	7	7	2	3	5	4	4	0	8	8	5	6	7	6	4	8	8	3	2	1	9	0	10	7	6	7	10	8	5	0	7	10	77	7	7	3	2	1	2	6	9	5	2	" "	"2"	" "	6	15	90	2	13	1	2	77	12	77	15	4	41	3	16	77	10	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	67	4	1	3
" "	" "	0	" "	1	8	10	10	5	10	5	10	10	8	8	0	0	0	0	8	8	8	0	0	0	0	5	3	7	5	5	0	0	7	8	2	2	5	0	0	0	7	9	8	5	7	8	8	0	5	2	5	5	2	" "	"1"	" "	7	5	87	2	6	1	3	1	9	4	16	4	15	2	10	2	10	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	58	3	1	4
" "	" "	0	" "	1	5	2	10	7	10	9	10	10	5	10	10	10	10	5	8	0	5	8	10	10	77	10	10	0	10	10	10	77	77	7	77	77	10	10	10	10	10	10	7	77	5	8	3	77	10	10	10	10	4	" "	" "	"2"	3	65	29	77	4	77	7	77	5	77	5	4	9	4	7	77	10	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	62	4	1	3
" "	" "	0	" "	1	0	8	5	4	5	5	5	8	9	2	10	10	10	10	4	0	0	7	10	0	10	9	10	0	9	9	4	0	0	1	8	9	10	10	10	5	9	10	8	2	9	7	6	5	10	7	4	6	1	"2"	" "	" "	4	19	998	2	5	1	4	77	6	4	14	1	37	77	6	2	13	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	1	57	3	1	4
" "	" "	0	" "	1	5	10	5	1	3	3	7	10	1	10	6	9	8	3	9	7	7	2	7	5	8	9	1	6	3	1	1	5	10	5	0	10	10	0	5	5	8	8	8	8	8	9	8	1	9	9	8	8	2	" "	"1"	" "	7	7	85	2	15	1	2	4	10	4	12	4	19	77	13	77	16	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	56	3	5	3
" "	" "	0	" "	1	5	6	8	2	5	2	9	5	3	8	4	5	6	2	7	5	5	5	5	4	4	6	5	4	3	0	0	0	9	5	3	4	4	7	5	4	6	7	4	6	7	5	7	2	5	5	8	3	2	" "	"2"	" "	6	13	85	2	6	1	4	77	7	77	13	1	22	2	64	2	17	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	73	4	6	4
" "	"0.672793056"	1	"20"	1	3	7	4	6	5	5	77	10	4	10	77	0	77	77	10	10	10	77	0	77	0	10	10	10	0	0	0	0	10	10	2	0	8	10	10	5	77	10	77	4	10	10	10	8	0	6	5	10	2	" "	"1"	" "	7	4	100	2	41	1	5	1	25	1	28	1	63	3	48	77	15	"6"	"10"	"7"	"0"	"0"	"0"	"5"	"10"	"0"	"2"	"0"	"7"	"10"	"0"	"10"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"7"	"9"	"0"	"0"	"0"	"0"	"10"	"7"	"2"	"1"	"8"	"0"	"0"	"0"	"8"	"8"	"0"	"10"	"10"	"8"	"3"	"0"	"0"	"1"	"5"	"0"	"2"	" "	"1"	" "	"7"	"0"	"95"	"1"	" "	"1"	" "	"1"	" "	"1"	" "	"4"	" "	"1"	" "	"77"	" "	2	"2"	2	56	3	1	3
" "	" "	0	" "	1	3	0	8	8	8	8	77	5	10	0	10	9	77	10	3	0	0	9	8	5	5	8	8	77	8	8	77	1	0	1	8	8	10	9	8	5	9	7	9	5	10	10	8	9	10	6	5	8	1	"2"	" "	" "	2	87	32	2	5	1	4	77	5	77	18	4	12	77	6	4	13	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	70	4	1	3
" "	" "	0	" "	1	7	8	3	2	3	2	77	3	3	9	2	3	5	2	8	8	7	2	2	2	5	2	6	7	2	1	1	0	10	3	2	3	9	3	5	77	8	8	3	8	7	6	7	2	2	8	9	3	2	" "	"1"	" "	6	4	75	2	7	1	4	3	11	4	154	98	25	2	42	1	46	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	62	4	1	3
" "	" "	0	" "	1	10	10	10	5	5	5	10	5	5	10	1	5	5	0	9	4	4	5	2	0	10	9	8	0	0	0	77	0	10	0	0	5	10	10	10	5	10	10	0	5	10	10	5	0	0	6	10	10	2	" "	"2"	" "	6	5	50	2	18	1	4	3	30	77	73	4	18	2	12	3	26	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	62	4	1	2
" "	" "	0	" "	0	7	10	5	1	4	4	9	8	77	5	5	6	4	7	4	1	1	4	3	5	2	5	5	4	0	1	2	0	2	2	2	2	8	2	8	4	5	8	4	4	4	4	4	3	6	4	6	6	3	" "	" "	"2"	4	51	51	77	66	1	6	77	7	98	22	77	81	77	6	77	30	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	49	3	1	1
" "	"0.34396456"	1	"26"	1	8	2	9	1	9	9	3	5	0	10	2	2	2	2	8	9	5	0	1	0	8	5	7	10	0	2	7	0	10	3	0	0	10	7	8	0	10	2	3	6	3	5	2	0	0	3	8	5	2	" "	"1"	" "	7	6	83	2	5	1	4	1	7	77	14	4	18	77	5	2	13	"7"	"3"	"8"	"2"	"8"	"8"	"5"	"5"	"7"	"2"	"1"	"3"	"7"	"0"	"8"	"8"	"7"	"1"	"1"	"0"	"8"	"6"	"9"	"5"	"2"	"7"	"7"	"0"	"8"	"6"	"5"	"8"	"9"	"8"	"7"	"2"	"9"	"2"	"6"	"7"	"7"	"5"	"8"	"1"	"2"	"4"	"8"	"6"	"2"	" "	"1"	" "	"7"	"20"	"70"	"2"	" "	"1"	" "	"1"	" "	"4"	" "	"2"	" "	"4"	" "	"2"	" "	2	"2"	1	52	3	1	4
" "	" "	0	" "	0	0	0	10	10	10	10	77	77	10	0	10	10	10	10	0	0	0	10	77	10	10	10	10	0	10	10	10	10	5	77	10	10	10	10	10	10	5	5	77	5	10	10	5	77	10	10	77	10	1	"1"	" "	" "	1	80	2	2	10	2	2	77	3	77	3	77	7	77	4	77	4	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	1	38	2	2	3
"0.803931043"	" "	1	" "	0	3	0	10	10	10	10	77	10	10	0	10	10	10	10	0	0	0	10	77	10	5	10	10	0	10	10	10	5	1	0	10	10	10	10	10	77	77	10	77	2	10	10	77	10	10	10	2	10	1	"1"	" "	" "	2	70	1	2	21	1	1	77	2	77	22	77	13	77	6	77	15	"3"	"0"	"10"	"10"	"10"	"10"	"5"	"10"	"10"	"0"	"10"	"10"	"10"	"10"	"0"	"0"	"0"	"10"	"7"	"10"	"2"	"10"	"10"	"0"	"10"	"7"	"10"	"5"	"5"	"5"	"10"	"10"	"10"	"10"	"10"	"10"	"77"	"10"	"10"	"5"	"10"	"7"	"5"	"10"	"10"	"10"	"10"	"10"	"1"	"1"	" "	" "	"2"	"90"	"2"	"2"	"11"	"1"	"1"	"77"	"5"	"4"	"4"	"77"	"12"	"4"	"9"	"1"	"7"	1	"1"	2	35	2	1	3
" "	" "	0	" "	1	8	4	6	4	7	5	10	6	5	9	0	0	0	0	9	9	8	0	0	0	7	0	5	8	0	1	1	0	10	3	5	3	6	3	5	0	7	2	3	5	5	7	6	0	2	8	5	7	3	" "	" "	"3"	6	4	87	2	6	1	3	77	12	77	10	4	16	77	23	2	2	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	71	4	1	4
